nivel,tienda,mes,area_batch,estado_veterana,n_dias,n_lotes,uds_total,uds_media_lote,p1_min_medio,p2_min_medio,p3_min_medio,p23_min_medio,p4_min_medio,p5_min_medio,p6_min_medio,p7_min_medio,prep_min_medio,total_min_util_medio,p1_ef_min_medio,p2_ef_min_medio,p3_ef_min_medio,p23_ef_min_medio,p4_ef_min_medio,p5_ef_min_medio,p6_ef_min_medio,p7_ef_min_medio,prep_ef_min_medio,total_min_efec_medio,p1_par_min_medio,p2_par_min_medio,p3_par_min_medio,p23_par_min_medio,p4_par_min_medio,p5_par_min_medio,p6_par_min_medio,p7_par_min_medio,prep_par_min_medio,total_min_paradas_medio,p1_pct_medio,p2_pct_medio,p3_pct_medio,p23_pct_medio,p4_pct_medio,p5_pct_medio,p6_pct_medio,p7_pct_medio,prep_pct_medio,p1_ef_pct_medio,p2_ef_pct_medio,p3_ef_pct_medio,p23_ef_pct_medio,p4_ef_pct_medio,p5_ef_pct_medio,p6_ef_pct_medio,p7_ef_pct_medio,prep_ef_pct_medio,p1_par_pct_medio,p2_par_pct_medio,p3_par_pct_medio,p23_par_pct_medio,p4_par_pct_medio,p5_par_pct_medio,p6_par_pct_medio,p7_par_pct_medio,prep_par_pct_medio,prod_total_min_ud_media,prod_efectiva_min_ud_media,uph_total_media,uph_efec_media,prod_real_oficial,prod_efec_oficial
tienda_trim,4458,,FYV,Veterana,77,301,19.002,"63,14","1,94",0,0,"8,01","4,21","1,09","3,26","1,44","8,01","19,95","1,89",0,0,"7,95","4,14","1,09","3,26","1,18","7,95","19,51","0,0463",0,0,"0,0622","0,0732",0,0,"0,2569","0,0622","0,4387","0,0984",0,0,"0,3993","0,2095","0,0558","0,1641","0,0729","0,3993","0,0981",0,0,"0,4055","0,2106","0,057","0,1678","0,061","0,4055","0,1333",0,0,"0,0486","0,1514",0,0,"0,6667","0,0486","0,3246","0,3173","189,9","194,09",,
tienda_trim,4458,,HORNO,Veterana,77,217,5.015,"23,29","1,29","1,19","1,78",0,0,"0,9093","2,52","0,25","2,96","7,93","1,15","1,19","1,78",0,0,"0,9093","2,52","0,25","2,96","7,79","0,1418",0,0,0,0,0,0,0,0,"0,1418","0,1637","0,1512","0,2184",0,0,"0,1142","0,3194","0,0331","0,3696","0,149","0,1543","0,2217",0,0,"0,1171","0,3243","0,0335","0,376",1,0,0,0,0,0,0,0,0,"0,3556","0,3484","181,46","184,82",,
tienda_trim,4458,,PENDIENTES,Veterana,76,104,985,"9,94","1,29","0,8965","1,19",0,0,"0,4584","1,77","2,81","2,09","8,42","1,14","0,8526","1,19",0,0,"0,4584","1,77","2,35","2,04","7,76","0,1585","0,0439",0,0,0,0,0,"0,4567","0,0439","0,6592","0,1572","0,1034","0,1239",0,0,"0,0592","0,2063","0,35","0,2273","0,1583","0,105","0,1339",0,0,"0,0631","0,2168","0,3228","0,2389","0,125","0,125",0,0,0,0,0,"0,75","0,125","1,35","1,26","69,3","74,61",,
tienda_trim,4472,,GLOBAL,Liebre,77,,473.740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2864","0,2767"
tienda_trim,4472,,SECOS,Veterana,77,1.869,258.014,"137,59","1,4","8,13","20,24",0,0,"0,9529","0,9906","3,75","28,37","35,46","1,38","8,08","20,16",0,0,"0,9446","0,9737","2,68","28,24","34,21","0,0189","0,0471","0,0811",0,0,"0,0083","0,0169","1,07","0,1282","1,24","0,0394","0,2279","0,5717",0,0,"0,0268","0,028","0,1062","0,7996","0,0403","0,2346","0,5903",0,0,"0,0274","0,0285","0,0789","0,8249","0,0142","0,0349","0,0727",0,0,"0,0034","0,0107","0,8641","0,1076","0,2581","0,2492","233,65","242,2",,
tienda_trim,4472,,REFRIGERADO,Veterana,77,723,74.518,"102,69","1,12","5,78","10,25",0,"0,0005","0,8028","2,02","3,37","16,03","23,34","1,11","5,65","10,18",0,"0,0005","0,7734","2,02","2,53","15,83","22,27","0,0103","0,1275","0,0722",0,0,"0,0295",0,"0,8355","0,1998","1,07","0,0482","0,2465","0,441",0,0,"0,034","0,0863","0,1439","0,6875","0,0499","0,253","0,4578",0,0,"0,0347","0,0902","0,1145","0,7108","0,0067","0,0931","0,061",0,0,"0,0083",0,"0,831","0,1541","0,2284","0,2181","266,65","278,93",,
tienda_trim,4472,,CONGELADO,Veterana,77,614,27.760,"44,69","1,07","3,01","7,08",0,0,"1,09","2,09","3,63","10,09","17,97","1,01","3,01","7,07",0,0,"1,06","2,08","2,99","10,07","17,2","0,0616",0,"0,0124",0,0,"0,0348","0,0125","0,6437","0,0124","0,7649","0,06","0,1678","0,3926",0,0,"0,0602","0,1165","0,2029","0,5604","0,0584","0,1747","0,4091",0,0,"0,061","0,1206","0,1761","0,5839","0,0769",0,"0,0148",0,0,"0,0376","0,0104","0,8603","0,0148","0,4053","0,3878","150,2","156,51",,
tienda_trim,4472,,FRESCOS,Veterana,77,714,54.321,"76,13","1,19",0,0,"19,24","1,23","0,9505","4,37","2,91","19,24","29,89","1,17",0,0,"19,18","1,23","0,9293","4,3","2,19","19,18",29,"0,0193",0,0,"0,0681",0,"0,0211","0,0645","0,7175","0,0681","0,8905","0,0399",0,0,"0,6433","0,0409","0,0315","0,1463","0,098","0,6433","0,0406",0,0,"0,6607","0,0422","0,0319","0,1488","0,0759","0,6607","0,0173",0,0,"0,0702",0,"0,0323","0,0429","0,8373","0,0702","0,3939","0,3821","153,99","158,78",,
tienda_trim,4472,,FYV,Veterana,77,561,46.361,"82,04","1,55",0,0,"10,03","4,18","1,15","3,81","2,62","10,03","23,33","1,53",0,0,"9,95","4,15","1,15","3,81","1,99","9,95","22,58","0,0137",0,0,"0,0797","0,0262",0,0,"0,6371","0,0797","0,7567","0,0663",0,0,"0,4289","0,1784","0,0491","0,1639","0,1135","0,4289","0,068",0,0,"0,4398","0,183","0,0508","0,1691","0,0892","0,4398","0,0085",0,0,"0,0943","0,0369",0,0,"0,8602","0,0943","0,2998","0,2899","211,26","218,1",,
tienda_trim,4472,,HORNO,Veterana,77,376,10.157,"27,19","0,6868","1,47","1,94",0,0,"0,7886","3,98","0,5345","3,4","9,4","0,6594","1,47","1,94",0,0,"0,7886","3,98","0,4931","3,4","9,32","0,0274",0,"0,0025",0,0,0,0,"0,0414","0,0025","0,0714","0,0729","0,1553","0,2056",0,0,"0,0846","0,425","0,0566","0,3609","0,0705","0,1565","0,2069",0,0,"0,0849","0,4276","0,0536","0,3634","0,3333",0,"0,3333",0,0,0,0,"0,3333","0,3333","0,3498","0,3475","177,59","178,95",,
tienda_trim,4472,,PENDIENTES,Veterana,77,305,2.594,"8,54","1,1","1,32","1,94",0,"0,0156","0,608","2,71","2,43","3,26","10,13","1,1","1,25","1,92",0,"0,0156","0,608","2,69","1,83","3,17","9,42",0,"0,0703","0,0186",0,0,0,"0,0156","0,6035","0,0889","0,708","0,1159","0,1215","0,1819",0,"0,001","0,0635","0,265","0,2513","0,3033","0,1236","0,1241","0,1933",0,"0,001","0,0678","0,2812","0,2089","0,3175",0,"0,05","0,0258",0,0,0,"0,05","0,8742","0,0758","1,49","1,39","50,47",55,,
tienda_trim,4480,,GLOBAL,Liebre,77,,541.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,298","0,2813"
tienda_trim,4480,,SECOS,Veterana,77,2.082,292.541,140,"1,26","9,76","20,61",0,0,"0,551","0,6356","4,34","30,37","37,16","1,25","9,66","20,52",0,0,"0,5381","0,6356","2,19","30,17","34,79","0,0123","0,1019","0,0902",0,0,"0,0129",0,"2,15","0,1922","2,36","0,0341","0,2627","0,5543",0,0,"0,0148","0,0171","0,1169","0,817","0,036","0,2777","0,5893",0,0,"0,0155","0,0183","0,0632","0,867","0,0045","0,0374","0,0368",0,0,"0,0053",0,"0,9161","0,0742","0,2665","0,2495","226,31","241,64",,
tienda_trim,4480,,REFRIGERADO,Veterana,77,892,97.965,"109,33","0,982","5,84","12,96",0,"0,0001",1,"2,56","3,21","18,8","26,55","0,8963","5,76","12,76",0,"0,0001","0,9833","2,56","2,49","18,52","25,44","0,0857","0,0805","0,2014",0,0,"0,0175",0,"0,7262","0,2819","1,11","0,0368","0,2194","0,4889",0,0,"0,0376","0,0961","0,1211","0,7083","0,0352","0,2257","0,5022",0,0,"0,0387","0,1001","0,098","0,728","0,0605","0,1119","0,1741",0,0,"0,0112",0,"0,6423","0,286","0,2437","0,2333","248,16","258,82",,
tienda_trim,4480,,CONGELADO,Veterana,77,679,29.043,"42,42","1,19","2,31","7,07",0,0,"0,8199","2,09","3,77","9,38","17,25","1,19","2,3","7,02",0,0,"0,8199","2,04","2,1","9,32","15,47",0,"0,0098","0,0517",0,0,0,"0,0492","1,67","0,0615","1,78","0,0699","0,1338","0,4109",0,0,"0,0484","0,1209","0,2161","0,5447","0,0772","0,1482","0,457",0,0,"0,0527","0,1315","0,1334","0,6052",0,"0,0192","0,0339",0,0,0,"0,0277","0,9192","0,0531","0,4103","0,3689","148,55","166,11",,
tienda_trim,4480,,FRESCOS,Veterana,77,840,59.561,"70,66","1,39",0,0,"18,48","1,28","1,07","3,78","3,36","18,48","29,38","1,38",0,0,"18,29","1,26","1,07","3,77","2,37","18,29","28,15","0,0098",0,0,"0,1925","0,0215",0,"0,0194","0,9902","0,1925","1,23","0,0477",0,0,"0,6285","0,0438","0,0366","0,1291","0,1143","0,6285","0,0494",0,0,"0,6489","0,0449","0,0382","0,1339","0,0847","0,6489","0,0029",0,0,"0,1868","0,0131",0,"0,0097","0,7875","0,1868","0,4176","0,4","145,26","151,38",,
tienda_trim,4480,,FYV,Veterana,77,684,54.748,"79,92","1,26",0,0,"12,59","5,04","1,39","3,01","3,02","12,59","26,32","1,25",0,0,"12,55","5,01","1,37","3,01","2,17","12,55","25,36","0,0097",0,0,"0,0405","0,0361","0,0166",0,"0,8483","0,0405","0,9513","0,0481",0,0,"0,4782","0,1918","0,0528","0,115","0,1141","0,4782","0,0495",0,0,"0,4941","0,1973","0,0542","0,1193","0,0856","0,4941","0,0036",0,0,"0,0451","0,0362","0,0062",0,"0,9089","0,0451","0,3325","0,3199","183,22","189,51",,
tienda_trim,4480,,HORNO,Veterana,77,358,7.122,"19,88","0,599","1,17","2,34",0,0,"0,5315","3,51","2,39","3,52","10,55","0,599","1,15","2,32",0,0,"0,5315","3,51","1,25","3,47","9,35",0,"0,0286","0,0205",0,0,0,0,"1,15","0,0491","1,2","0,0578","0,1125","0,2209",0,0,"0,0514","0,3401","0,2175","0,3333","0,0631","0,121","0,2467",0,0,"0,0574","0,3804","0,1315","0,3677",0,"0,0286","0,0286",0,0,0,0,"0,9429","0,0571","0,5452","0,4851","117,21","131,45",,
tienda_trim,4480,,PENDIENTES,Veterana,69,163,851,"4,65","0,9344","0,8193","0,5644",0,0,"0,8833","1,43","3,48","1,38","8,11","0,9344","0,629","0,5644",0,0,"0,8833","1,43","2,04","1,19","6,49",0,"0,1903",0,0,0,0,0,"1,43","0,1903","1,62","0,1279","0,0841","0,0625",0,0,"0,1182","0,1652","0,442","0,1466","0,1577","0,0918","0,0724",0,0,"0,1489","0,2057","0,3235","0,1643",0,"0,037",0,0,0,0,0,"0,963","0,037","2,74","2,03","34,13","42,51",,
tienda_trim,4491,,GLOBAL,Liebre,78,,395.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,308","0,2892"
tienda_trim,4491,,SECOS,Veterana,78,1.581,217.491,"136,58","1,86",10,"22,87",0,0,"0,8352","1,08","3,84","32,87","40,48","1,78","9,91","22,53",0,0,"0,8277","1,04","2,67","32,44","38,76","0,0764","0,086","0,3446",0,0,"0,0075","0,0343","1,17","0,4306","1,72","0,046","0,2468","0,565",0,0,"0,0206","0,0265","0,0951","0,8118","0,0461","0,2554","0,5812",0,0,"0,0213","0,0268","0,0691","0,8366","0,0492","0,0408","0,2126",0,0,"0,0132","0,023","0,6612","0,2534","0,2977","0,2851","202,51","211,55",,
tienda_trim,4491,,REFRIGERADO,Veterana,78,622,63.620,"101,75",1,"5,28","10,26",0,0,"0,8832","2,15","3,33","15,54","22,9","0,9883","5,27","10,01",0,0,"0,8458","2,13","2,32","15,27","21,56","0,0142","0,0112","0,253",0,0,"0,0374","0,0202","1,01","0,2643","1,34","0,0439","0,2292","0,4486",0,0,"0,0383","0,0937","0,1464","0,6778","0,0458","0,243","0,4654",0,0,"0,0391","0,0987","0,1081","0,7083","0,0098","0,0182","0,2083",0,0,"0,0253","0,0103","0,7281","0,2265","0,2269","0,2132","267,92","284,74",,
tienda_trim,4491,,CONGELADO,Veterana,78,498,20.597,"41,25","1,1","2,58","6,01",0,0,"0,5064","2,06","4,22","8,59","16,48","1,03","2,58","5,93",0,0,"0,4931","2,02","2,38","8,51","14,44","0,0685",0,"0,0837",0,0,"0,0133","0,037","1,84","0,0837","2,04","0,0666","0,1572","0,366",0,0,"0,0312","0,1262","0,2529","0,5232","0,0714","0,1779","0,4121",0,0,"0,0339","0,1413","0,1634","0,59","0,0215",0,"0,0251",0,0,"0,0045","0,0119","0,937","0,0251","0,4036","0,3542","151,5","172,78",,
tienda_trim,4491,,FRESCOS,Veterana,78,619,45.565,"73,15","1,32",0,0,"17,2","1,26","0,9239","3,59","4,82","17,2","29,11","1,2",0,0,"16,92","1,26","0,9149","3,56","2,14","16,92",26,"0,1134",0,0,"0,2821",0,"0,0089","0,0262","2,68","0,2821","3,11","0,0453",0,0,"0,5916","0,0435","0,0317","0,1233","0,1645","0,5916","0,0464",0,0,"0,6506","0,0482","0,0353","0,1368","0,0827","0,6506","0,0306",0,0,"0,0739",0,"0,0019","0,006","0,8877","0,0739","0,4022","0,3581","151,78","169,31",,
tienda_trim,4491,,FYV,Veterana,78,497,41.556,"82,66","1,6",0,0,"10,16","4,73","1,76","3,62","2,67","10,16","24,54","1,55",0,0,"9,89","4,67","1,68","3,61","1,83","9,89","23,23","0,0548",0,0,"0,2636","0,0627","0,0816","0,018","0,8377","0,2636","1,32","0,0653",0,0,"0,4138","0,1923","0,0722","0,148","0,1083","0,4138","0,0665",0,0,"0,4253","0,2006","0,0728","0,1551","0,0796","0,4253","0,0384",0,0,"0,2121","0,035","0,0412","0,0137","0,6596","0,2121","0,3048","0,2886","203,06","214,28",,
tienda_trim,4491,,HORNO,Veterana,78,272,5.339,"19,72","0,3067","1,14","1,79",0,0,"0,6347","4,18","0,3742","2,93","8,43","0,2758","1,14","1,79",0,0,"0,6347","4,14","0,3674","2,93","8,34","0,0309",0,0,0,0,0,"0,0453","0,0069",0,"0,083","0,0331","0,1324","0,2118",0,0,"0,0769","0,4999","0,0459","0,3442","0,0318","0,1332","0,2126",0,0,"0,0775","0,4996","0,0454","0,3458","0,1831",0,0,0,0,0,"0,4836","0,3333",0,"0,4387","0,4341","144,41","145,03",,
tienda_trim,4491,,PENDIENTES,Veterana,76,199,973,"4,68","0,4391","0,3969","0,4992",0,0,"0,6969","1,87","4,09","0,8961","7,99","0,4391","0,3969","0,485",0,0,"0,6969","1,82","1,58","0,8819","5,42",0,0,"0,0142",0,0,0,"0,0451","2,51","0,0142","2,56","0,0657","0,0508","0,0529",0,0,"0,1164","0,2457","0,4686","0,1037","0,0952","0,0687","0,0682",0,0,"0,1686","0,3304","0,2689","0,1369",0,0,"0,0263",0,0,0,"0,013","0,9607","0,0263","2,38","1,55","44,56","59,09",,
tienda_trim,4534,,GLOBAL,Liebre,78,,202.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2991","0,2848"
tienda_trim,4534,,SECOS,Veterana,78,886,117.408,"131,08","1,13","9,86","18,94",0,0,"1,17","1,22",4,"28,79","36,31","1,12","9,84","18,75",0,0,"1,14","1,18","2,62","28,59","34,66","0,0069","0,0172","0,1835",0,0,"0,0217","0,0344","1,38","0,2006","1,64","0,0311","0,2709","0,5216",0,0,"0,0324","0,0335","0,1105","0,7925","0,0324","0,283","0,5412",0,0,"0,033","0,034","0,0765","0,8241","0,0154","0,018","0,0845",0,0,"0,0192","0,0171","0,8458","0,1025","0,2778","0,2653","217,28","227,33",,
tienda_trim,4534,,REFRIGERADO,Veterana,78,373,33.306,"88,67","0,5862","4,42","9,11",0,0,"0,5422","2,39","2,86","13,53","19,91","0,5862","4,4","9,07",0,0,"0,5422","2,39","2,41","13,47","19,39",0,"0,0161","0,0438",0,0,0,0,"0,4543","0,0599","0,5142","0,0298","0,2214","0,4604",0,0,"0,0276","0,1179","0,1429","0,6818","0,0305","0,2264","0,4691",0,0,"0,0282","0,1208","0,1249","0,6956",0,"0,0261","0,1111",0,0,0,0,"0,8628","0,1372","0,2261","0,2203","268,65","275,73",,
tienda_trim,4534,,CONGELADO,Veterana,78,324,12.702,"39,02","0,5884","2,13","4,9",0,0,"0,5384","1,93","2,74","7,03","12,82","0,5642","2,13","4,9",0,0,"0,5208","1,9","2,23","7,03","12,24","0,0242",0,0,0,0,"0,0176","0,0317","0,502",0,"0,5755","0,0465","0,1647","0,383",0,0,"0,0416","0,1511","0,2131","0,5478","0,0468","0,172","0,3998",0,0,"0,0424","0,1556","0,1832","0,5718","0,05",0,0,0,0,"0,05","0,05","0,85",0,"0,3348","0,3185","184,63","192,6",,
tienda_trim,4534,,FRESCOS,Veterana,78,354,20.124,"56,66","0,7454",0,0,"12,77","0,9219","0,5945","3,03","4,5","12,77","22,56","0,7454",0,0,"12,7","0,8736","0,5945","2,98","2,83","12,7","20,72",0,0,0,"0,0663","0,0483",0,"0,0558","1,67","0,0663","1,84","0,0334",0,0,"0,5705","0,0415","0,0266","0,1353","0,1928","0,5705","0,036",0,0,"0,6133","0,0425","0,0288","0,1439","0,1356","0,6133",0,0,0,"0,0416","0,0233",0,"0,0324","0,9027","0,0416","0,4014","0,3688","154,74","166,75",,
tienda_trim,4534,,FYV,Veterana,78,272,14.098,"51,94","0,8967",0,0,"6,03","2,71","0,9623","2,6","3,08","6,03","16,28","0,8967",0,0,"5,96","2,71","0,9623","2,53","2,37","5,96","15,43",0,0,0,"0,0603",0,0,"0,0787","0,7103","0,0603","0,8493","0,0556",0,0,"0,3715","0,1661","0,0606","0,1609","0,1853","0,3715","0,0584",0,0,"0,3862","0,174","0,0634","0,1637","0,1542","0,3862",0,0,0,"0,1304",0,0,"0,0841","0,7854","0,1304","0,3243","0,3071","194,11","203,88",,
tienda_trim,4534,,HORNO,Veterana,78,169,2.131,"12,63","0,4936","1,19","1,91",0,0,"1,46","3,7","0,1532","3,1","8,91","0,4521","1,19","1,82",0,0,"1,42","3,61","0,1114","3,02","8,61","0,0415",0,"0,0881",0,0,"0,0407","0,0896","0,0418","0,0881","0,3018","0,057","0,1313","0,2068",0,0,"0,1768","0,412","0,016","0,3381","0,0546","0,1346","0,2048",0,0,"0,1768","0,4158","0,0133","0,3394","0,0957",0,"0,3333",0,0,"0,1667","0,2376","0,1667","0,3333","0,76","0,7353","86,43","89,64",,
tienda_trim,4534,,PENDIENTES,Veterana,78,275,2.849,"9,47","0,4404","1,11","2,67",0,"0,0181","0,4325","2,09","1,48","3,78","8,24","0,3952","1,09","2,49",0,"0,0181","0,3967","2,09","0,9553","3,58","7,44","0,0452","0,0155","0,1859",0,0,"0,0357",0,"0,5264","0,2014","0,8088","0,0568","0,1333","0,3212",0,"0,0038","0,057","0,2554","0,1726","0,4544","0,0561","0,142","0,3268",0,"0,0038","0,0595","0,2794","0,1323","0,4688","0,0694","0,0476","0,1905",0,0,"0,0476",0,"0,6449","0,2381","1,03","0,9311","73,92","81,36",,
tienda_trim,4544,,GLOBAL,Liebre,77,,576.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3143","0,304"
tienda_trim,4544,,SECOS,Veterana,77,2.141,326.088,"151,5","0,9832","13,28","24,38",0,0,"0,7377","0,9691","4,5","37,66","44,85","0,9805","13,26","24,33",0,0,"0,7377","0,9586","2,79","37,59","43,06","0,0027","0,0138","0,0503",0,0,0,"0,0105","1,71","0,0641","1,79","0,022","0,2957","0,5437",0,0,"0,0164","0,0217","0,1006","0,8394","0,0228","0,3076","0,5653",0,0,"0,0171","0,0223","0,065","0,8728","0,0018","0,0071","0,0284",0,0,0,"0,0051","0,9575","0,0356","0,2967","0,2849","202,9","211,35",,
tienda_trim,4544,,REFRIGERADO,Veterana,77,864,96.131,"110,87","0,9041","7,91","13,3",0,0,"1,18","2,55","3,67","21,21","29,53","0,9041","7,9","13,27",0,0,"1,18","2,55","2,87","21,17","28,66",0,"0,0115","0,0319",0,0,"0,0087","0,0061","0,8042","0,0434","0,8624","0,0306","0,2674","0,4506",0,0,"0,0401","0,0863","0,125","0,718","0,0315","0,2753","0,463",0,0,"0,041","0,0887","0,1006","0,7383",0,"0,0067","0,0399",0,0,"0,005","0,0034","0,9451","0,0466","0,2671","0,2594","225,63","232,65",,
tienda_trim,4544,,CONGELADO,Veterana,77,722,37.881,"52,23","0,8936","3,91","7,74",0,0,"0,9037","2,16","2,92","11,64","18,53","0,8936","3,91","7,74",0,0,"0,9037","2,16","2,6","11,64","18,2",0,0,0,0,0,0,0,"0,3268",0,"0,3268","0,0485","0,2105","0,4174",0,0,"0,0486","0,1172","0,1578","0,6279","0,0493","0,2142","0,4246",0,0,"0,0494","0,1193","0,1432","0,6388",0,0,0,0,0,0,0,1,0,"0,3578","0,3516","169,45","172,4",,
tienda_trim,4544,,FRESCOS,Veterana,77,798,60.665,"75,85","0,9335",0,0,"18,09","1,44","1,33","4,15","3,19","18,09","29,14","0,9154",0,0,"18,08","1,44","1,31","4,15","2,51","18,08","28,41","0,018",0,0,"0,007",0,"0,0162",0,"0,6839","0,007","0,7252","0,0321",0,0,"0,6207","0,049","0,0457","0,1426","0,1099","0,6207","0,0323",0,0,"0,6362","0,0503","0,0463","0,1463","0,0886","0,6362","0,0228",0,0,"0,0213",0,"0,0426",0,"0,9134","0,0213","0,3853","0,3757","156,6","160,58",,
tienda_trim,4544,,FYV,Veterana,77,585,43.635,"74,45","1,39",0,0,"10,96","4,98","0,9521","3,78","2,98","10,96","25,04","1,39",0,0,"10,93","4,96","0,9521","3,78","2,48","10,93","24,5",0,0,0,"0,0286","0,021",0,0,"0,4912","0,0286","0,5409","0,056",0,0,"0,4369","0,1988","0,0382","0,1514","0,1187","0,4369","0,0572",0,0,"0,4451","0,2021","0,039","0,1545","0,102","0,4451",0,0,0,"0,052","0,069",0,0,"0,879","0,052","0,3415","0,3341","178,14","181,99",,
tienda_trim,4544,,HORNO,Veterana,77,405,9.605,"23,74","0,2639","1,03","1,98",0,0,"0,748","4,25","0,3367","3,01","8,6","0,2639","1,03","1,98",0,0,"0,748","4,25","0,3015","3,01","8,57",0,0,0,0,0,0,0,"0,0352",0,"0,0352","0,0311","0,1189","0,2304",0,0,"0,0869","0,4948","0,0379","0,3493","0,0311","0,1191","0,2308",0,0,"0,0874","0,4962","0,0353","0,3499",0,0,0,0,0,0,0,1,0,"0,3688","0,3671","167,16","167,46",,
tienda_trim,4544,,PENDIENTES,Veterana,77,423,2.457,"5,55","0,964","1,26","1,29",0,"0,0017","0,5888","2,07","2,98","2,55","9,15","0,9214","1,25","1,22",0,"0,0017","0,5888","2,07","1,88","2,46","7,93","0,0426","0,0128","0,0762",0,0,0,0,"1,09","0,089","1,23","0,1106","0,132","0,1281",0,"0,0003","0,068","0,2191","0,3419","0,2601","0,1214","0,1531","0,1384",0,"0,0003","0,0777","0,2552","0,2539","0,2915","0,0476","0,011","0,0376",0,0,0,0,"0,9038","0,0486","1,85","1,6","36,88",43,,
tienda_trim,4556,,GLOBAL,Liebre,76,,193.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,297","0,2789"
tienda_trim,4556,,SECOS,Veterana,76,755,104.110,"136,24","1,22","11,34","19,96",0,0,"0,8846","0,8325","4,33","31,3","38,58","1,19","11,34","19,67",0,0,"0,8846","0,8107","2,73","31,01","36,62","0,0347",0,"0,289",0,0,0,"0,0219","1,61","0,289","1,95","0,0318","0,2932","0,5173",0,0,"0,023","0,0215","0,1132","0,8105","0,0325","0,3085","0,537",0,0,"0,0241","0,0221","0,0758","0,8455","0,0133",0,"0,1286",0,0,0,"0,0084","0,8497","0,1286","0,2859","0,2716","211,92","223,28",,
tienda_trim,4556,,REFRIGERADO,Veterana,76,340,39.778,"112,02","0,9758","5,7","9,56",0,0,"0,9487","2,08","3,44","15,26","22,7","0,8649","5,7","9,27",0,0,"0,9487","2,08","2,09","14,97","20,95","0,1109",0,"0,2915",0,0,0,0,"1,35","0,2915","1,75","0,0421","0,2512","0,4209",0,0,"0,0424","0,0916","0,1518","0,6721","0,0411","0,2706","0,4411",0,0,"0,0458","0,0992","0,1022","0,7118","0,0321",0,"0,132",0,0,0,0,"0,8359","0,132","0,2344","0,2175","301,91","327,69",,
tienda_trim,4556,,CONGELADO,Veterana,76,301,13.459,"43,47","1,06","2,81","6,11",0,0,"0,7495","1,7","3,72","8,93","16,15","0,8408","2,81","6,07",0,0,"0,7495","1,7","2,74","8,88","14,91","0,2153",0,"0,0425",0,0,0,0,"0,9851","0,0425","1,24","0,067","0,1725","0,3742",0,0,"0,0469","0,1061","0,2332","0,5467","0,0572","0,1856","0,4031",0,0,"0,0508","0,1143","0,189","0,5887","0,1075",0,"0,0216",0,0,0,0,"0,871","0,0216","0,3864","0,3596","165,28","182,76",,
tienda_trim,4556,,FRESCOS,Veterana,76,298,17.924,"59,81","0,957",0,0,"13,92","1,22","0,9858","3,68","4,39","13,92","25,15","0,9371",0,0,"13,86","1,22","0,9858","3,66","2,13","13,86","22,78","0,0199",0,0,"0,0617",0,0,"0,0193","2,26","0,0617","2,36","0,0386",0,0,"0,5527","0,0472","0,0403","0,1475","0,1737","0,5527","0,0416",0,0,"0,605","0,0518","0,0444","0,1613","0,0958","0,605","0,0039",0,0,"0,0345",0,0,"0,02","0,9416","0,0345","0,4299","0,3885","143,45","157,75",,
tienda_trim,4556,,FYV,Veterana,76,242,14.050,"58,28","1,2",0,0,"7,33","3,63","1,04","3,11","2,44","7,33","18,75","1,2",0,0,"7,3","3,61","1,04","3,11","1,87","7,3","18,12",0,0,0,"0,031","0,0218",0,0,"0,5736","0,031","0,6264","0,0644",0,0,"0,3879","0,1932","0,0566","0,1679","0,13","0,3879","0,0675",0,0,"0,3989","0,1985","0,0586","0,1731","0,1033","0,3989",0,0,0,"0,0667","0,0667",0,0,"0,8667","0,0667","0,3362","0,3227","186,08","191,96",,
tienda_trim,4556,,HORNO,Veterana,76,173,2.678,"15,5","0,6201","1,19","2,07",0,0,"0,4415","1,59","0,0725","3,26","5,98","0,5688","1,19","2,02",0,0,"0,4082","1,59","0,0725","3,21","5,85","0,0513",0,"0,0486",0,0,"0,0333",0,0,"0,0486","0,1331","0,109","0,1914","0,3466",0,0,"0,0715","0,2695","0,012","0,538","0,1047","0,1936","0,3487",0,0,"0,0686","0,2722","0,0122","0,5422","0,3333",0,"0,3333",0,0,"0,3333",0,0,"0,3333","0,3983","0,3925","166,08","168,05",,
